Datetime,Open,High,Low,Close,Volume
2025-03-03 03:45:00,869.0999755859375,871.4749755859375,858.75,859.0,0.0
2025-03-03 04:45:00,859.0250244140625,860.9500122070312,851.75,853.25,804796.0
2025-03-03 05:45:00,853.25,853.9749755859375,850.7249755859375,852.7000122070312,2015191.0
2025-03-03 06:45:00,853.0,856.0750122070312,852.125,852.5999755859375,1193077.0
2025-03-03 07:45:00,852.6749877929688,853.7750244140625,847.0499877929688,848.5499877929688,1114883.0
2025-03-03 08:45:00,848.5750122070312,852.0999755859375,847.4500122070312,850.5999755859375,2284316.0
2025-03-03 09:45:00,850.6500244140625,852.0,850.0,851.9749755859375,905758.0
2025-03-04 03:45:00,847.9249877929688,856.0499877929688,847.9249877929688,849.8250122070312,0.0
2025-03-04 04:45:00,849.8499755859375,853.5,849.3250122070312,852.2000122070312,807364.0
2025-03-04 05:45:00,852.1500244140625,852.25,849.9000244140625,851.0250244140625,841927.0
2025-03-04 06:45:00,851.0250244140625,855.3250122070312,850.9749755859375,854.9249877929688,984726.0
2025-03-04 07:45:00,854.9749755859375,855.875,853.5499877929688,855.2249755859375,1083067.0
2025-03-04 08:45:00,855.25,855.8499755859375,851.2000122070312,855.7750244140625,2763328.0
2025-03-04 09:45:00,855.7999877929688,857.125,854.7249755859375,855.375,886061.0
2025-03-05 03:45:00,850.0,855.3499755859375,848.0499877929688,854.3250122070312,0.0
2025-03-05 04:45:00,854.0999755859375,854.0999755859375,849.5250244140625,850.5250244140625,906370.0
2025-03-05 05:45:00,850.5250244140625,851.4749755859375,848.5999755859375,850.7000122070312,1018034.0
2025-03-05 06:45:00,850.6500244140625,851.1749877929688,848.0999755859375,849.5250244140625,938471.0
2025-03-05 07:45:00,849.625,849.7000122070312,845.1749877929688,846.0,1295438.0
2025-03-05 08:45:00,845.9749755859375,846.8499755859375,844.2249755859375,844.75,3013206.0
2025-03-05 09:45:00,844.9249877929688,846.125,844.4749755859375,845.0,1273410.0
2025-03-06 03:45:00,846.1500244140625,849.9500122070312,836.25,838.5750122070312,0.0
2025-03-06 04:45:00,838.5999755859375,842.4000244140625,838.3250122070312,841.9500122070312,1333553.0
2025-03-06 05:45:00,842.0,842.0,837.7249755859375,839.625,1097394.0
2025-03-06 06:45:00,839.625,841.4749755859375,839.3250122070312,840.625,1989882.0
2025-03-06 07:45:00,840.7249755859375,844.0,840.2999877929688,843.4749755859375,1894949.0
2025-03-06 08:45:00,843.4749755859375,846.6500244140625,842.5,846.0,3061786.0
2025-03-06 09:45:00,845.9749755859375,846.4000244140625,845.0,846.2000122070312,1063846.0
2025-03-07 03:45:00,839.3499755859375,847.9500122070312,839.2000122070312,847.9249877929688,0.0
2025-03-07 04:45:00,847.9500122070312,850.5499877929688,847.5250244140625,849.25,935109.0
2025-03-07 05:45:00,849.2249755859375,849.875,844.0250244140625,846.375,586333.0
2025-03-07 06:45:00,846.0499877929688,846.5999755859375,844.4249877929688,845.0,506448.0
2025-03-07 07:45:00,845.125,846.125,844.5999755859375,845.375,495111.0
2025-03-07 08:45:00,845.4000244140625,846.7999877929688,843.875,844.5999755859375,1608573.0
2025-03-07 09:45:00,844.5999755859375,845.0,843.3250122070312,844.0,907120.0
2025-03-10 03:45:00,843.3499755859375,846.9500122070312,842.7750244140625,844.5750122070312,0.0
2025-03-10 04:45:00,844.5750122070312,844.9249877929688,841.7999877929688,842.5250244140625,843460.0
2025-03-10 05:45:00,842.5250244140625,845.0,841.875,844.9749755859375,585095.0
2025-03-10 06:45:00,845.0,848.9749755859375,844.2999877929688,848.7750244140625,743192.0
2025-03-10 07:45:00,848.7750244140625,849.9500122070312,847.4000244140625,849.7750244140625,933468.0
2025-03-10 08:45:00,849.75,849.7999877929688,841.75,844.0999755859375,2338105.0
2025-03-10 09:45:00,844.1500244140625,844.5,843.0250244140625,844.3499755859375,1062275.0
2025-03-11 03:45:00,841.2750244140625,843.4749755859375,835.2000122070312,843.25,0.0
2025-03-11 04:45:00,843.25,846.5,843.2249755859375,845.3250122070312,1106573.0
2025-03-11 05:45:00,845.3250122070312,845.3250122070312,842.125,842.5,900027.0
2025-03-11 06:45:00,842.4749755859375,844.9249877929688,842.25,844.5,925211.0
2025-03-11 07:45:00,844.5,846.6749877929688,843.6749877929688,846.4749755859375,930047.0
2025-03-11 08:45:00,846.4749755859375,846.9749755859375,841.1500244140625,842.9000244140625,3173057.0
2025-03-11 09:45:00,842.9249877929688,844.0,842.2999877929688,842.75,833949.0
2025-03-12 03:45:00,848.3250122070312,858.0,848.0,852.3250122070312,0.0
2025-03-12 04:45:00,852.3250122070312,855.3250122070312,852.0750122070312,853.9749755859375,616684.0
2025-03-12 05:45:00,853.9749755859375,855.0,852.75,855.0,773029.0
2025-03-12 06:45:00,854.9749755859375,859.0,854.5250244140625,858.6500244140625,1025574.0
2025-03-12 07:45:00,858.7999877929688,859.25,856.5999755859375,858.5250244140625,840968.0
2025-03-12 08:45:00,858.5,858.5250244140625,853.4749755859375,855.5750122070312,2907643.0
2025-03-12 09:45:00,855.5750122070312,857.0,854.75,855.5750122070312,1293184.0
2025-03-13 03:45:00,858.0250244140625,860.1749877929688,854.6749877929688,859.1500244140625,0.0
2025-03-13 04:45:00,859.0499877929688,860.0250244140625,858.125,859.9249877929688,949181.0
2025-03-13 05:45:00,859.9749755859375,860.0,856.0999755859375,856.375,1169618.0
2025-03-13 06:45:00,856.3499755859375,857.25,853.9000244140625,854.5,716096.0
2025-03-13 07:45:00,854.4749755859375,855.0,851.75,852.4000244140625,734367.0
2025-03-13 08:45:00,852.5,854.0,850.0250244140625,853.8499755859375,2090466.0
2025-03-13 09:45:00,853.75,854.25,851.9000244140625,853.2999877929688,752582.0
2025-03-17 03:45:00,854.7000122070312,862.0,852.8499755859375,859.2750244140625,0.0
2025-03-17 04:45:00,859.25,859.9749755859375,856.0999755859375,857.6749877929688,683891.0
2025-03-17 05:45:00,857.7000122070312,858.4249877929688,855.6749877929688,856.0,622155.0
2025-03-17 06:45:00,855.9749755859375,856.2999877929688,854.0,854.9749755859375,714129.0
2025-03-17 07:45:00,854.9500122070312,856.0,852.7000122070312,855.2750244140625,1065374.0
2025-03-17 08:45:00,855.25,856.0,852.875,855.8250122070312,1962224.0
2025-03-17 09:45:00,855.8499755859375,856.0,854.7999877929688,855.2249755859375,791729.0
2025-03-18 03:45:00,862.25,866.75,857.7249755859375,866.0,0.0
2025-03-18 04:45:00,865.9249877929688,868.7000122070312,863.8499755859375,866.8250122070312,1291984.0
2025-03-18 05:45:00,866.8250122070312,866.8250122070312,863.375,865.0750122070312,987164.0
2025-03-18 06:45:00,865.0999755859375,865.5,863.0250244140625,864.9249877929688,925303.0
2025-03-18 07:45:00,864.9249877929688,866.4249877929688,864.6749877929688,864.9500122070312,758942.0
2025-03-18 08:45:00,864.9500122070312,866.9500122070312,863.9249877929688,865.4249877929688,2492257.0
2025-03-18 09:45:00,865.4500122070312,868.4749755859375,865.25,868.0,807904.0
2025-03-19 03:45:00,869.5999755859375,873.0,866.0999755859375,867.8250122070312,0.0
2025-03-19 04:45:00,867.8250122070312,874.9749755859375,867.7999877929688,874.9749755859375,898528.0
2025-03-19 05:45:00,874.9749755859375,875.3250122070312,872.125,872.2750244140625,658117.0
2025-03-19 06:45:00,872.2750244140625,874.5,872.1500244140625,873.2249755859375,670228.0
2025-03-19 07:45:00,873.2000122070312,874.125,872.4749755859375,873.4749755859375,943962.0
2025-03-19 08:45:00,873.4749755859375,874.0,871.4500122070312,871.9249877929688,1949065.0
2025-03-19 09:45:00,871.9249877929688,872.5750122070312,871.5,871.9000244140625,1085532.0
2025-03-20 03:45:00,876.5499877929688,878.5,874.7999877929688,876.0499877929688,0.0
2025-03-20 04:45:00,876.0,877.5,875.7750244140625,877.0,856008.0
2025-03-20 05:45:00,876.9749755859375,877.125,875.5999755859375,875.9249877929688,735961.0
2025-03-20 06:45:00,875.9249877929688,881.0,874.6500244140625,880.9500122070312,1295442.0
2025-03-20 07:45:00,880.9249877929688,885.5,880.3250122070312,883.4749755859375,1280943.0
2025-03-20 08:45:00,883.4749755859375,886.9749755859375,883.4000244140625,883.6500244140625,2113642.0
2025-03-20 09:45:00,883.6500244140625,884.875,883.1500244140625,884.0,671860.0
2025-03-21 03:45:00,880.7249755859375,886.2249755859375,879.0499877929688,881.7750244140625,0.0
2025-03-21 04:45:00,881.9249877929688,885.2750244140625,881.0999755859375,884.125,1638241.0
2025-03-21 05:45:00,884.25,884.4749755859375,882.625,883.2000122070312,1034410.0
2025-03-21 06:45:00,883.0250244140625,883.8250122070312,881.4000244140625,882.0250244140625,1695620.0
2025-03-21 07:45:00,882.0,884.5,879.5,881.7249755859375,1446615.0
2025-03-21 08:45:00,881.6500244140625,885.5999755859375,881.4500122070312,884.9000244140625,5620857.0
2025-03-21 09:45:00,884.875,887.0,884.7249755859375,886.0,3063255.0
2025-03-24 03:45:00,887.5,897.5,887.2750244140625,897.0499877929688,0.0
2025-03-24 04:45:00,897.2000122070312,900.7750244140625,895.7750244140625,898.9500122070312,1417081.0
2025-03-24 05:45:00,898.9749755859375,900.0,896.7000122070312,898.2999877929688,837122.0
2025-03-24 06:45:00,898.4000244140625,900.0,897.1749877929688,898.1749877929688,834698.0
2025-03-24 07:45:00,898.2249755859375,899.5,895.7249755859375,899.5,929644.0
2025-03-24 08:45:00,899.5,901.5,897.8499755859375,899.4000244140625,1724250.0
2025-03-24 09:45:00,899.5,902.0999755859375,899.4749755859375,900.0,778440.0
2025-03-25 03:45:00,903.7999877929688,920.5,900.75,915.9500122070312,0.0
2025-03-25 04:45:00,915.9500122070312,921.8499755859375,910.8250122070312,915.0,2769595.0
2025-03-25 05:45:00,915.0,920.5,914.5,919.9500122070312,1827782.0
2025-03-25 06:45:00,919.9749755859375,920.5,917.9500122070312,919.2750244140625,1255206.0
2025-03-25 07:45:00,918.9749755859375,919.2249755859375,913.8499755859375,915.5,2112134.0
2025-03-25 08:45:00,915.2750244140625,915.9249877929688,907.3499755859375,910.625,4879237.0
2025-03-25 09:45:00,910.5750122070312,913.6500244140625,907.75,908.0999755859375,1946267.0
2025-03-26 03:45:00,913.3250122070312,913.3250122070312,908.375,910.7000122070312,0.0
2025-03-26 04:45:00,910.75,911.75,908.1749877929688,909.4749755859375,1279094.0
2025-03-26 05:45:00,909.4749755859375,910.875,907.9749755859375,908.75,966768.0
2025-03-26 06:45:00,908.5750122070312,909.7750244140625,902.875,904.0999755859375,1297444.0
2025-03-26 07:45:00,903.9000244140625,904.9500122070312,901.625,903.2000122070312,1562258.0
2025-03-26 08:45:00,903.2249755859375,905.4500122070312,901.5999755859375,903.9500122070312,2762033.0
2025-03-26 09:45:00,903.9500122070312,904.3250122070312,901.0,903.2750244140625,1222136.0
2025-03-27 03:45:00,902.5,914.0999755859375,899.4749755859375,912.7249755859375,0.0
2025-03-27 04:45:00,912.7249755859375,914.5,909.7750244140625,913.3499755859375,1593417.0
2025-03-27 05:45:00,913.2999877929688,916.0,911.125,915.6500244140625,1362021.0
2025-03-27 06:45:00,915.625,919.7750244140625,913.9500122070312,917.7999877929688,1926392.0
2025-03-27 07:45:00,917.8499755859375,920.4000244140625,917.5499877929688,918.375,2546544.0
2025-03-27 08:45:00,918.625,919.25,910.0750122070312,910.4000244140625,7550454.0
2025-03-27 09:45:00,910.4749755859375,913.2249755859375,909.2750244140625,910.6749877929688,2968832.0
2025-03-28 03:45:00,915.125,918.0,904.8499755859375,905.4749755859375,0.0
2025-03-28 04:45:00,905.5,909.5250244140625,903.0,904.9000244140625,2700973.0
2025-03-28 05:45:00,904.8499755859375,908.1749877929688,904.2750244140625,907.3499755859375,776443.0
2025-03-28 06:45:00,907.375,908.4000244140625,904.7000122070312,907.8499755859375,890645.0
2025-03-28 07:45:00,907.9000244140625,914.6749877929688,907.5999755859375,914.4749755859375,1461127.0
2025-03-28 08:45:00,914.4500122070312,917.125,913.4749755859375,914.5750122070312,4160987.0
2025-03-28 09:45:00,914.5250244140625,914.875,912.2750244140625,913.0,1775340.0
