Datetime,Open,High,Low,Close,Volume
2024-04-22 03:45:00,1472.0,1475.0,1468.449951171875,1473.550048828125,0.0
2024-04-22 04:45:00,1473.550048828125,1480.7750244140625,1472.0,1477.5,595004.0
2024-04-22 05:45:00,1477.5,1481.5,1474.0250244140625,1474.425048828125,726935.0
2024-04-22 06:45:00,1474.7249755859375,1476.5,1470.0250244140625,1474.375,461754.0
2024-04-22 07:45:00,1474.074951171875,1477.0,1472.2249755859375,1476.7750244140625,555400.0
2024-04-22 08:45:00,1476.7750244140625,1482.0,1473.75,1480.699951171875,892206.0
2024-04-22 09:45:00,1480.4749755859375,1482.3499755859375,1479.800048828125,1479.8499755859375,464249.0
2024-04-23 03:45:00,1483.050048828125,1493.375,1473.050048828125,1483.125,0.0
2024-04-23 04:45:00,1483.125,1485.050048828125,1467.699951171875,1469.2249755859375,867395.0
2024-04-23 05:45:00,1469.2249755859375,1473.2249755859375,1463.5,1472.449951171875,818751.0
2024-04-23 06:45:00,1472.2750244140625,1474.1500244140625,1465.5,1467.625,518763.0
2024-04-23 07:45:00,1467.625,1469.949951171875,1463.800048828125,1469.0999755859375,644096.0
2024-04-23 08:45:00,1469.050048828125,1469.050048828125,1458.925048828125,1458.925048828125,1209924.0
2024-04-23 09:45:00,1459.0250244140625,1460.0250244140625,1455.550048828125,1459.699951171875,657472.0
2024-04-24 03:45:00,1464.324951171875,1468.0,1457.5,1461.449951171875,0.0
2024-04-24 04:45:00,1461.4749755859375,1468.175048828125,1461.449951171875,1467.9000244140625,635825.0
2024-04-24 05:45:00,1467.875,1468.175048828125,1462.0,1462.5,859412.0
2024-04-24 06:45:00,1462.5,1463.75,1459.7249755859375,1461.175048828125,433888.0
2024-04-24 07:45:00,1461.175048828125,1462.5,1458.5,1458.7750244140625,391158.0
2024-04-24 08:45:00,1458.75,1458.7750244140625,1449.5,1450.5,1344295.0
2024-04-24 09:45:00,1450.4749755859375,1451.050048828125,1449.949951171875,1450.7249755859375,459557.0
2024-04-25 03:45:00,1442.5,1460.949951171875,1442.0,1460.5,1246300.0
2024-04-25 04:45:00,1460.425048828125,1461.125,1447.824951171875,1456.4000244140625,1232380.0
2024-04-25 05:45:00,1456.4000244140625,1456.6500244140625,1450.550048828125,1450.7750244140625,282594.0
2024-04-25 06:45:00,1450.7750244140625,1458.125,1450.3499755859375,1456.800048828125,863747.0
2024-04-25 07:45:00,1456.875,1466.574951171875,1454.0,1462.800048828125,1040314.0
2024-04-25 08:45:00,1463.2750244140625,1467.9749755859375,1458.7249755859375,1458.7249755859375,2298239.0
2024-04-25 09:45:00,1458.75,1460.0,1456.0,1459.9749755859375,1006352.0
2024-04-26 03:45:00,1463.949951171875,1464.949951171875,1453.050048828125,1454.5,0.0
2024-04-26 04:45:00,1454.7750244140625,1459.625,1452.675048828125,1456.875,517433.0
2024-04-26 05:45:00,1456.5250244140625,1463.800048828125,1456.1500244140625,1459.199951171875,555783.0
2024-04-26 06:45:00,1459.199951171875,1460.0,1456.074951171875,1458.7750244140625,383371.0
2024-04-26 07:45:00,1458.7750244140625,1459.675048828125,1450.125,1453.050048828125,795626.0
2024-04-26 08:45:00,1453.675048828125,1455.800048828125,1450.5250244140625,1452.9000244140625,1138505.0
2024-04-26 09:45:00,1452.9000244140625,1455.7750244140625,1451.0,1455.0999755859375,493616.0
2024-04-29 03:45:00,1450.574951171875,1467.8499755859375,1450.5,1463.125,0.0
2024-04-29 04:45:00,1463.7750244140625,1467.324951171875,1461.0,1464.5,389591.0
2024-04-29 05:45:00,1464.4749755859375,1465.9749755859375,1462.050048828125,1463.324951171875,234290.0
2024-04-29 06:45:00,1463.2750244140625,1464.675048828125,1462.074951171875,1464.0,166709.0
2024-04-29 07:45:00,1463.9749755859375,1466.25,1461.074951171875,1462.0,411198.0
2024-04-29 08:45:00,1462.0,1467.0,1461.2750244140625,1466.824951171875,584462.0
2024-04-29 09:45:00,1466.699951171875,1467.0,1463.5,1463.75,576870.0
2024-04-30 03:45:00,1468.324951171875,1478.0,1465.4749755859375,1477.5,0.0
2024-04-30 04:45:00,1477.5,1483.074951171875,1476.5250244140625,1479.25,871893.0
2024-04-30 05:45:00,1479.449951171875,1480.574951171875,1477.449951171875,1478.4749755859375,396615.0
2024-04-30 06:45:00,1478.4749755859375,1480.6500244140625,1475.6500244140625,1477.050048828125,432183.0
2024-04-30 07:45:00,1477.050048828125,1480.0,1476.300048828125,1479.175048828125,499063.0
2024-04-30 08:45:00,1479.1500244140625,1479.1500244140625,1466.125,1466.7249755859375,1426421.0
2024-04-30 09:45:00,1466.5999755859375,1467.7249755859375,1462.875,1465.9749755859375,820228.0
